,id,price,property_type,room_type,listing_duration,hosting_duration,calculated_host_listings_count,guests_included,extra_people,availability_365,availability_60,total_amenities,Pool,Family/kid friendly,Dryer,TV,Breakfast,Smoke detector,Free parking on premises,Paid parking on premises,Essentials,Pets allowed,Shampoo,Gym,Suitable for events,Free street parking,Laptop friendly workspace,minimum_nights,maximum_nights,neighbourhood_group_cleansed,number_of_reviews_ltm,reviews_per_month,review_scores_location,review_scores_cleanliness,review_scores_accuracy,review_scores_value,latitude,longitude
4345,33333319,190,Apartment,Entire home/apt,73.0,79.0,1,4,30,128,20,18,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1125,Central Region,3,1.03,10.0,10.0,10.0,9.0,1.313,103.8853
4346,33333684,240,Condominium,Entire home/apt,0.0,1733.0,9,2,30,60,29,62,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,3,200,Central Region,1,1.0,10.0,8.0,10.0,10.0,1.28002,103.84027
4347,33345624,54,Apartment,Private room,57.0,1074.0,24,2,10,134,20,13,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1125,Central Region,10,3.95,7.0,7.0,8.0,8.0,1.31269,103.88693
4348,33351065,209,Condominium,Entire home/apt,50.0,1394.0,10,4,30,146,25,25,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,7,90,Central Region,5,1.65,8.0,10.0,9.0,9.0,1.29993,103.84724
4349,33353412,79,Serviced apartment,Entire home/apt,0.0,23.0,172,2,20,180,5,24,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,7,180,Central Region,1,0.36,4.0,4.0,6.0,4.0,1.27421,103.83427
4350,33353586,79,Serviced apartment,Entire home/apt,0.0,30.0,172,2,20,185,10,24,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,7,180,Central Region,1,0.39,10.0,10.0,10.0,10.0,1.27402,103.83238
4351,33355083,179,Apartment,Entire home/apt,29.0,1041.0,24,4,10,132,20,19,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1125,Central Region,3,1.11,10.0,10.0,10.0,10.0,1.31209,103.88621
4352,33362761,180,Condominium,Entire home/apt,58.0,1379.0,10,4,30,226,22,37,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,5,1125,North Region,5,2.24,10.0,8.0,10.0,9.0,1.41647,103.83438
4353,33375446,288,Apartment,Entire home/apt,41.0,88.0,1,4,50,35,8,30,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,2,1125,Central Region,5,3.19,10.0,10.0,10.0,10.0,1.30005,103.84303
4354,33376230,238,Apartment,Entire home/apt,0.0,220.0,65,6,16,348,43,24,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,3,30,Central Region,1,0.73,10.0,10.0,10.0,10.0,1.31284,103.88824
4355,33392883,70,Hostel,Private room,0.0,34.0,172,2,15,357,52,16,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,180,Central Region,1,0.42,8.0,2.0,4.0,2.0,1.31483,103.85468
4356,33393024,70,Hostel,Private room,0.0,33.0,172,2,15,353,48,16,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,1,0.41,10.0,2.0,4.0,6.0,1.31402,103.85301
4357,33393350,80,Hostel,Private room,20.0,53.0,172,2,15,356,51,16,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,2,0.82,9.0,5.0,4.0,4.0,1.31522,103.85429
4358,33393476,80,Hostel,Entire home/apt,25.0,52.0,172,2,15,333,28,16,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,3,1.14,8.0,3.0,6.0,5.0,1.31352,103.85305
4359,33393610,80,Hostel,Entire home/apt,0.0,19.0,172,2,15,353,48,16,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,1,0.34,8.0,2.0,2.0,2.0,1.31357,103.85491
4360,33393706,80,Hostel,Private room,0.0,30.0,172,2,15,345,40,16,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,180,Central Region,1,0.39,10.0,4.0,4.0,4.0,1.31385,103.85402
4361,33393816,80,Hostel,Entire home/apt,0.0,34.0,172,2,15,350,45,16,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,1,0.42,10.0,4.0,4.0,6.0,1.31347,103.85255
4362,33393893,80,Hostel,Entire home/apt,0.0,72.0,172,2,15,343,38,16,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,1,0.88,10.0,10.0,10.0,10.0,1.31526,103.85394
4363,33408469,43,Apartment,Private room,49.0,226.0,2,1,0,151,30,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1125,North-East Region,3,1.76,10.0,9.0,10.0,10.0,1.40659,103.91282
4364,33408868,119,Serviced apartment,Entire home/apt,0.0,40.0,172,2,20,171,48,23,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,1,0.45,4.0,2.0,2.0,4.0,1.32491,103.85334
4365,33409346,119,Condominium,Private room,31.0,54.0,4,2,100,323,23,37,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,3,1125,Central Region,3,1.34,10.0,10.0,10.0,10.0,1.27679,103.85145
4366,33409465,110,Serviced apartment,Entire home/apt,1.0,33.0,172,2,20,178,55,23,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,2,0.81,6.0,7.0,8.0,7.0,1.32418,103.85279
4367,33410836,110,Serviced apartment,Entire home/apt,0.0,28.0,172,2,20,176,53,23,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,1,0.38,8.0,4.0,4.0,4.0,1.32453,103.85132
4368,33411067,110,Serviced apartment,Entire home/apt,0.0,21.0,172,2,20,165,42,23,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,1,0.35,8.0,10.0,10.0,8.0,1.32323,103.8526
4369,33413564,74,Apartment,Private room,0.0,1052.0,10,1,20,365,60,14,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1125,Central Region,1,1.0,10.0,10.0,6.0,6.0,1.27419,103.83431
4370,33419157,79,Serviced apartment,Entire home/apt,0.0,26.0,172,2,20,193,18,24,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,7,180,Central Region,1,0.37,10.0,6.0,10.0,8.0,1.27225,103.83393
4371,33420017,79,Serviced apartment,Entire home/apt,63.0,88.0,172,2,20,181,6,24,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,7,180,Central Region,3,1.11,10.0,10.0,10.0,9.0,1.27313,103.83429
4372,33421596,79,Serviced apartment,Entire home/apt,0.0,33.0,172,2,20,175,0,24,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,7,1125,Central Region,1,0.41,2.0,2.0,4.0,2.0,1.2741,103.83379
4373,33422003,79,Serviced apartment,Entire home/apt,0.0,26.0,172,2,20,185,10,24,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,7,1125,Central Region,1,0.37,6.0,10.0,8.0,8.0,1.27291,103.83409
4374,33422139,79,Serviced apartment,Entire home/apt,0.0,27.0,172,2,20,185,10,24,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,7,1125,Central Region,1,0.38,8.0,8.0,8.0,8.0,1.27298,103.83265
4375,33429817,135,Serviced apartment,Entire home/apt,76.0,150.0,4,2,30,28,28,39,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,3,1125,Central Region,19,7.04,9.0,9.0,9.0,9.0,1.31071,103.82708
4376,33431202,171,Serviced apartment,Entire home/apt,0.0,117.0,4,2,30,23,23,23,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,3,1125,Central Region,1,0.79,10.0,8.0,10.0,10.0,1.31129,103.82515
4377,33436577,125,Condominium,Entire home/apt,69.0,86.0,1,2,45,167,45,38,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,2,1125,Central Region,7,2.92,10.0,8.0,9.0,9.0,1.29572,103.82672
4378,33437497,80,Condominium,Private room,0.0,1691.0,1,1,0,0,0,21,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2,1125,East Region,1,0.59,10.0,10.0,10.0,10.0,1.31351,103.93604
4379,33437629,69,Serviced apartment,Entire home/apt,11.0,39.0,172,2,20,197,22,24,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,7,1125,Central Region,2,0.77,6.0,8.0,10.0,9.0,1.27382,103.83224
4380,33438063,89,Serviced apartment,Entire home/apt,0.0,44.0,172,2,20,194,19,24,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,7,1125,Central Region,1,0.48,2.0,2.0,2.0,2.0,1.27273,103.83432
4381,33438183,89,Serviced apartment,Entire home/apt,0.0,24.0,172,2,20,199,24,24,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,7,1125,Central Region,1,0.37,10.0,10.0,10.0,10.0,1.27403,103.83394
4382,33457205,198,Condominium,Entire home/apt,0.0,54.0,4,4,15,332,30,35,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1125,Central Region,1,0.56,8.0,6.0,10.0,8.0,1.3134,103.89316
4383,33460906,45,House,Private room,0.0,62.0,1,1,0,358,53,14,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,90,West Region,1,1.0,10.0,10.0,10.0,10.0,1.33664,103.69558
4384,33464444,89,Condominium,Private room,11.0,39.0,4,2,15,341,36,38,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,2,1125,Central Region,2,0.75,9.0,8.0,10.0,10.0,1.31314,103.89414
4385,33464704,60,Apartment,Private room,6.0,1329.0,1,1,10,181,60,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,14,North-East Region,2,1.18,7.0,10.0,10.0,10.0,1.39001,103.90749
4386,33467817,96,Condominium,Entire home/apt,0.0,142.0,1,2,7,175,5,19,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,10,1125,East Region,1,0.36,10.0,10.0,10.0,10.0,1.37195,103.94379
4387,33476458,65,Condominium,Private room,15.0,2115.0,8,1,15,73,42,32,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,1125,Central Region,2,1.5,10.0,7.0,10.0,10.0,1.31557,103.89025
4388,33476657,70,Hotel,Private room,0.0,36.0,172,2,15,354,49,15,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,180,Central Region,1,0.43,6.0,6.0,6.0,8.0,1.31088,103.87587
4389,33477295,79,Apartment,Private room,13.0,69.0,1,1,0,32,24,13,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,7,Central Region,4,4.0,10.0,10.0,10.0,10.0,1.28526,103.82872
4390,33477726,70,Hotel,Private room,0.0,25.0,172,2,15,363,58,15,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,180,Central Region,1,0.37,6.0,8.0,4.0,8.0,1.31047,103.87698
4391,33488331,248,Condominium,Entire home/apt,63.0,1378.0,10,5,30,127,26,16,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,5,1125,Central Region,11,4.52,10.0,9.0,10.0,10.0,1.29806,103.85851
4392,33490643,65,Condominium,Private room,14.0,1419.0,3,1,0,23,15,38,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2,1125,Central Region,2,1.82,10.0,10.0,10.0,10.0,1.35389,103.83496
4393,33499796,171,Serviced apartment,Entire home/apt,53.0,146.0,4,4,30,21,21,24,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,3,1125,Central Region,5,2.42,10.0,7.0,9.0,9.0,1.3098,103.82543
4394,33500731,238,Apartment,Entire home/apt,46.0,259.0,65,6,16,325,25,17,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,3,90,Central Region,4,2.5,9.0,8.0,9.0,9.0,1.31006,103.87815
4395,33500801,238,Apartment,Entire home/apt,27.0,235.0,65,6,16,339,34,20,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,3,90,Central Region,3,1.7,9.0,5.0,7.0,7.0,1.31121,103.87681
4396,33502141,238,Apartment,Entire home/apt,32.0,232.0,65,6,16,335,30,18,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,3,90,Central Region,3,1.48,10.0,10.0,9.0,10.0,1.30972,103.87752
4397,33503388,188,Serviced apartment,Entire home/apt,42.0,144.0,4,4,0,23,23,24,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,3,1125,Central Region,3,1.7,9.0,8.0,10.0,9.0,1.30967,103.82707
4398,33511907,198,Condominium,Entire home/apt,65.0,93.0,4,4,15,334,29,33,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1125,Central Region,8,3.0,9.0,8.0,8.0,8.0,1.31492,103.89453
4399,33519561,265,Apartment,Entire home/apt,56.0,87.0,5,4,42,321,19,17,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,2,1125,Central Region,6,2.77,10.0,10.0,10.0,10.0,1.31214,103.85918
4400,33530541,135,Serviced apartment,Entire home/apt,0.0,1448.0,111,2,20,320,15,21,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,5,1124,Central Region,1,0.37,10.0,10.0,10.0,10.0,1.31623,103.85547
4401,33534699,219,Condominium,Private room,5.0,50.0,2,2,0,187,57,33,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,3,365,Central Region,2,1.43,10.0,10.0,10.0,10.0,1.28009,103.85425
4402,33536365,65,House,Private room,73.0,1671.0,5,2,22,53,26,14,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,1125,North-East Region,9,3.42,8.0,10.0,10.0,9.0,1.38344,103.86916
4403,33549063,50,Apartment,Private room,6.0,867.0,1,2,20,0,0,42,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,2,1125,North-East Region,2,0.92,10.0,10.0,10.0,10.0,1.36626,103.84143
4404,33560821,309,Serviced apartment,Entire home/apt,0.0,221.0,6,1,0,350,46,24,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,6,1125,Central Region,1,1.0,10.0,10.0,10.0,8.0,1.30132,103.83716
4405,33562298,161,Condominium,Entire home/apt,0.0,1116.0,277,2,0,0,0,46,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,4,1125,Central Region,1,0.53,10.0,6.0,4.0,6.0,1.27609,103.84356
4406,33563059,199,Condominium,Entire home/apt,0.0,1294.0,1,4,15,127,11,38,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,1125,Central Region,1,0.45,8.0,10.0,10.0,8.0,1.31507,103.88652
4407,33564871,65,Apartment,Private room,0.0,902.0,2,1,20,341,36,14,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,4,60,Central Region,1,0.45,8.0,6.0,2.0,6.0,1.32296,103.84372
4408,33593577,122,Apartment,Entire home/apt,0.0,101.0,22,1,0,294,17,23,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,1125,Central Region,1,0.61,10.0,10.0,10.0,10.0,1.28168,103.83039
4409,33600333,119,Apartment,Entire home/apt,11.0,111.0,22,1,0,238,33,24,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,1125,Central Region,4,2.4,10.0,10.0,10.0,10.0,1.29478,103.82975
4410,33604275,200,Hostel,Shared room,0.0,73.0,7,1,0,359,54,12,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1125,Central Region,1,1.0,8.0,10.0,10.0,8.0,1.30207,103.85812
4411,33622293,120,Apartment,Entire home/apt,27.0,129.0,22,1,0,307,27,24,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,1125,Central Region,5,3.13,10.0,10.0,10.0,10.0,1.2934,103.83027
4412,33634552,123,Apartment,Entire home/apt,0.0,1386.0,8,2,25,245,48,21,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,2,1125,Central Region,1,1.0,10.0,10.0,10.0,10.0,1.30976,103.85223
4413,33644981,199,House,Entire home/apt,32.0,826.0,10,1,0,27,8,33,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,2,90,Central Region,7,3.56,8.0,9.0,9.0,8.0,1.32293,103.85178
4414,33667097,79,Serviced apartment,Entire home/apt,0.0,35.0,172,2,20,186,11,24,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,7,1125,Central Region,1,0.42,4.0,10.0,6.0,6.0,1.27444,103.83258
4415,33668751,79,Apartment,Private room,47.0,2457.0,11,1,0,32,13,29,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1125,Central Region,6,2.5,8.0,10.0,10.0,9.0,1.28328,103.84139
4416,33669171,125,Apartment,Entire home/apt,9.0,1400.0,8,2,25,260,49,20,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1125,Central Region,2,2.0,9.0,9.0,9.0,9.0,1.31009,103.85392
4417,33669376,58,Apartment,Private room,20.0,2437.0,11,1,10,69,41,28,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1125,Central Region,4,1.85,9.0,9.0,9.0,9.0,1.28479,103.84339
4418,33669539,108,Apartment,Private room,28.0,2444.0,11,2,10,66,35,29,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1125,Central Region,3,1.36,10.0,10.0,10.0,9.0,1.2837,103.84154
4419,33670596,47,Apartment,Private room,56.0,213.0,2,1,0,339,36,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1125,North-East Region,6,2.54,10.0,9.0,10.0,10.0,1.40041,103.91562
4420,33672606,64,Apartment,Private room,26.0,2265.0,7,2,7,62,31,18,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,7,Central Region,3,1.18,9.0,5.0,6.0,7.0,1.29476,103.82934
4421,33678741,60,Apartment,Private room,0.0,610.0,1,1,0,181,60,13,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1125,Central Region,2,2.0,10.0,10.0,10.0,10.0,1.30892,103.85851
4422,33703185,50,Apartment,Private room,1.0,14.0,1,1,0,0,0,18,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1125,Central Region,2,0.91,2.0,2.0,2.0,2.0,1.33044,103.86787
4423,33705160,280,Condominium,Entire home/apt,69.0,90.0,1,4,150,131,20,39,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,2,1125,Central Region,20,8.22,10.0,10.0,10.0,10.0,1.28026,103.85344
4424,33705364,165,Condominium,Entire home/apt,34.0,610.0,3,4,15,237,26,17,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,2,1125,Central Region,5,3.95,10.0,9.0,10.0,9.0,1.31188,103.88178
4425,33722089,60,Apartment,Private room,39.0,2088.0,73,1,10,350,45,29,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,18,365,Central Region,2,1.07,9.0,5.0,8.0,7.0,1.28381,103.84227
4426,33723520,74,Condominium,Entire home/apt,0.0,2458.0,1,1,0,0,0,29,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,5,39,North-East Region,1,0.67,10.0,8.0,10.0,10.0,1.36208,103.8906
4427,33723712,209,Apartment,Entire home/apt,0.0,209.0,65,6,16,350,45,19,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,3,90,Central Region,1,0.58,10.0,10.0,10.0,10.0,1.32759,103.86528
4428,33734724,74,Condominium,Private room,0.0,1812.0,1,1,0,30,0,18,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,3,1125,Central Region,1,0.71,10.0,10.0,10.0,10.0,1.30548,103.83674
4429,33748928,65,Apartment,Private room,38.0,1223.0,6,1,10,44,13,15,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,2,1125,Central Region,4,1.97,9.0,9.0,10.0,9.0,1.31634,103.85345
4430,33749647,219,Hotel,Private room,0.0,2102.0,9,3,39,347,54,26,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,40,Central Region,1,0.46,10.0,10.0,8.0,10.0,1.28179,103.84328
4431,33753429,288,Apartment,Entire home/apt,0.0,244.0,65,6,16,336,40,18,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,4,90,Central Region,1,1.0,10.0,10.0,10.0,10.0,1.30071,103.84776
4432,33764382,138,Serviced apartment,Entire home/apt,0.0,2071.0,193,2,0,365,60,29,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,14,1125,Central Region,1,0.53,6.0,6.0,2.0,2.0,1.31391,103.85352
4433,33772739,56,House,Private room,0.0,1458.0,2,2,10,345,40,12,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1125,Central Region,1,1.0,8.0,8.0,10.0,8.0,1.33406,103.78808
4434,33780494,188,Hotel,Private room,38.0,2138.0,9,1,0,356,51,27,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1125,Central Region,2,0.9,10.0,6.0,5.0,7.0,1.28206,103.84486
4435,33782992,250,Apartment,Entire home/apt,0.0,1774.0,1,2,20,21,2,24,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,1125,Central Region,1,0.71,10.0,10.0,10.0,10.0,1.28417,103.83107
4436,33795262,150,Condominium,Entire home/apt,63.0,232.0,3,4,80,293,6,20,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,2,1125,Central Region,8,3.43,10.0,10.0,10.0,10.0,1.2965,103.83999
4437,33809204,250,Condominium,Entire home/apt,0.0,1680.0,1,1,0,92,0,14,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2,1125,Central Region,1,0.46,10.0,10.0,10.0,8.0,1.30792,103.86182
4438,33812529,158,Condominium,Entire home/apt,41.0,1698.0,2,1,0,118,49,30,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,21,60,Central Region,7,3.23,10.0,10.0,10.0,9.0,1.30036,103.85771
4439,33813389,129,Apartment,Entire home/apt,1.0,116.0,22,1,0,328,30,23,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,1125,Central Region,2,1.71,10.0,10.0,10.0,10.0,1.28235,103.83147
4440,33814644,129,Apartment,Entire home/apt,0.0,100.0,22,1,0,139,25,22,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1125,Central Region,1,0.6,10.0,10.0,10.0,10.0,1.28226,103.83119
4441,33820467,250,Tourism,Entire home/apt,6.0,9.0,2,1,0,63,36,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,East Region,2,0.83,9.0,8.0,8.0,8.0,1.31554,103.96093
4442,33823127,248,Apartment,Entire home/apt,53.0,582.0,6,8,128,44,14,62,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1125,Central Region,16,7.5,9.0,8.0,10.0,9.0,1.29524,103.83787
4443,33824663,240,Apartment,Entire home/apt,8.0,1066.0,24,7,10,135,20,28,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1125,Central Region,2,1.71,10.0,7.0,10.0,9.0,1.31675,103.84211
4444,33825643,199,Apartment,Entire home/apt,23.0,1063.0,24,7,15,139,27,18,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1125,Central Region,2,1.13,9.0,4.0,6.0,6.0,1.31373,103.87619
4445,33828050,118,Serviced apartment,Entire home/apt,0.0,2064.0,193,2,15,318,13,25,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,3,1125,Central Region,1,0.47,10.0,4.0,10.0,6.0,1.31638,103.85701
4446,33828484,118,Serviced apartment,Entire home/apt,9.0,2087.0,193,2,15,330,29,25,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,3,1125,Central Region,2,1.2,10.0,10.0,10.0,10.0,1.31464,103.85769
4447,33828565,108,Apartment,Entire home/apt,0.0,1492.0,132,2,15,321,16,22,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,3,1125,Central Region,1,0.42,10.0,10.0,6.0,10.0,1.31686,103.85833
4448,33828837,108,Apartment,Entire home/apt,50.0,1555.0,132,2,15,330,29,22,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,3,1125,Central Region,3,1.55,10.0,10.0,10.0,9.0,1.31691,103.85846
4449,33829025,120,Apartment,Entire home/apt,0.0,1503.0,70,4,50,365,60,16,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,3,1125,Central Region,1,1.0,10.0,10.0,10.0,10.0,1.31542,103.85905
4450,33837674,209,Apartment,Entire home/apt,0.0,90.0,3,4,38,147,29,24,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,2,1125,Central Region,1,1.0,10.0,8.0,10.0,8.0,1.30131,103.85192
4451,33840517,81,House,Private room,19.0,1482.0,5,2,20,8,8,18,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,2,1125,East Region,2,0.95,10.0,10.0,10.0,10.0,1.32268,103.91499
4452,33841403,200,Condominium,Entire home/apt,0.0,2159.0,1,1,0,14,14,18,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,2,1125,Central Region,1,1.0,10.0,10.0,10.0,10.0,1.27682,103.84939
4453,33858169,47,Apartment,Private room,16.0,2455.0,11,1,0,78,47,28,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1125,Central Region,2,1.4,10.0,10.0,10.0,9.0,1.28341,103.84159
4454,33858268,47,Apartment,Private room,21.0,2437.0,11,1,0,76,45,28,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1125,Central Region,3,1.36,10.0,9.0,9.0,9.0,1.2836,103.8437
4455,33860008,19,Hostel,Shared room,41.0,1655.0,2,1,16,336,37,16,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1125,Central Region,3,1.36,9.0,5.0,7.0,7.0,1.30552,103.85626
4456,33885738,60,Apartment,Private room,0.0,2566.0,103,1,10,352,47,30,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,18,365,Central Region,1,1.0,10.0,6.0,10.0,10.0,1.28348,103.84215
4457,33889823,180,Apartment,Entire home/apt,0.0,1293.0,1,1,0,323,25,18,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,3,1125,Central Region,1,0.91,10.0,10.0,10.0,10.0,1.27763,103.84164
4458,33895462,41,House,Private room,42.0,709.0,1,1,0,0,0,35,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,3,1125,Central Region,5,2.27,10.0,9.0,10.0,10.0,1.32437,103.86613
4459,33912109,47,Serviced apartment,Private room,0.0,201.0,2,3,7,156,34,38,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1125,North Region,1,1.0,10.0,8.0,8.0,8.0,1.43098,103.7915
4460,33915229,130,Condominium,Entire home/apt,0.0,1500.0,132,1,20,334,33,25,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,5,1125,Central Region,1,0.48,10.0,10.0,10.0,8.0,1.31372,103.85462
4461,33915280,200,Apartment,Entire home/apt,28.0,79.0,5,3,42,319,22,16,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,2,1125,Central Region,3,2.0,8.0,10.0,9.0,9.0,1.3436,103.77051
4462,33915290,135,Apartment,Entire home/apt,0.0,82.0,22,1,0,328,23,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1125,Central Region,1,0.44,2.0,2.0,2.0,2.0,1.28227,103.83479
4463,33915486,80,Townhouse,Entire home/apt,31.0,45.0,1,1,0,0,0,18,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,4,1125,Central Region,5,2.63,10.0,10.0,10.0,10.0,1.32204,103.85708
4464,33919675,168,Serviced apartment,Entire home/apt,0.0,260.0,155,4,15,320,23,26,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,3,1124,Central Region,1,0.56,10.0,10.0,10.0,10.0,1.31505,103.85854
4465,33921915,180,Condominium,Entire home/apt,0.0,1459.0,70,1,0,179,58,17,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,8,1125,Central Region,1,0.5,10.0,10.0,10.0,10.0,1.32665,103.84641
